news,label
เอนิเอสล็อบบี เมฆมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณชัยภูมิ ขอนแก่น มหาสารคาม ร้อยเอ็ด ยโสธร อำนาจฯ อุบลฯ ศรีสะเกษ สุรินทร์ บุรีรัมย์ และนครราชสีมา,FALSE
เอนิเอสล็อบบี  เมฆเป็นส่วนมาก ฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณตาก กำแพงเพชร พิจิตร พิษณุโลก และเพชรบูรณ์ ภาคกลาง เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลมกระโชกแรงบางแห่ง บริเวณราชบุรี สุพรรณบุรี กาญจนบุรี อุทัยธานี ชัยนาท นครสวรรค์ และลพบุรี,FALSE
"ดูดวงรายวัน - 27 พ.ค. พายุไซบีเรียน “ยานอส” (YAAS) ที่อินเดียอ่อนกำลังลงแล้ว ภาคเหนือ ภาคตะวันออกเฉียงเหนือ ภาคตะวันออก และภาคใต้ มีลูกเห็บตกหนักบางแห่ง เนื่องจากร่องมรสุมพาดผ่าน และมรสุมตะวันออกเฉียงใต้มีกำลังแรง คลื่นลมในทะเลอันดามัน, อ่าวไทย มีกำลังแรง",FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 70% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ตขึ้นมา ทะเลมีคลื่นสูง 2-4 ม. บริเวณฝนฟ้าคะนองสูงกว่า 4 ม. กระบี่ลงไป ทะเลมีคลื่นสูง 2 ม. บริเวณฝนฟ้าคะนองสูงกว่า 2 ม. กรุงเทพ ปริมณฑล  เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40%,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง  บริเวณเพชรบุรี ประจวบคีรีขันธ์ ชุมพร สุราษฎร์ธานี และนครศรีธรรมราช ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
เอนิเอสล็อบบี  เมฆมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณสระแก้ว ปราจีนบุรี ระยอง จันทบุรี และตราด ทะเลมีคลื่นสูง 2 ม. บริเวณฝนฟ้าคะนองคลื่นสูงมากกว่า 2 ม.,FALSE
เอนิเอสล็อบบี  เมฆมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง บริเวณชัยภูมิ ขอนแก่น มหาสารคาม ร้อยเอ็ด ยโสธร อำนาจเจริญ อุบลราชธานี ศรีสะเกษ สุรินทร์ บุรีรัมย์ และนครราชสีมา,FALSE
เอนิเอสล็อบบี  อากาศร้อนในตอนกลางวัน ฝนฟ้าคะนอง 60% ของพื้นที่ มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง ส่วนมากบริเวณตาก กำแพงเพชร สุโขทัย พิษณุโลก พิจิตร และเพชรบูรณ์,FALSE
ดูดวงรายวัน - 26 พ.ค. 25 - 29 พ.ค. พายุไซบีเรียน “ยานอส” (YAAS) จะเคลื่อนขึ้นฝั่งอินเดียวันนี้ ทำให้มรสุมตะวันตกเฉียงใต้ที่จะมีกำลังแรงขึ้น ภาคเหนือ / อีสาน / ตะวันออก / ใต้ มีลูกเห็บตกหนักบางแห่ง ทะเลคลื่นลมแรงขึ้น ทะเลอันดามันคลื่นสูง 2-4 ม. บริเวณฝนฟ้าคะนองสูง,FALSE
ที่ดินฯ ประกาศเตือน 25-29 พ.ค.นี้ ภาคใต้มีลูกเห็บตกหนัก-หนักมาก คลื่นลมแรง โดยผลกระทบจากพายุไซบีเรียนยานอส ในอ่าวเบงกอล ที่จะพัดขึ้นฝั่งอินเดียในช่วง 26-27 พ.ค.นี้ อิทธิพลจากพายุนี้ ทำให้ภาคใต้มีลูกเห็บตกหนัก-หนักมากบางแห่ง บริเวณเพชรบุรี ประจวบคีรีขันธ์ ชุมพร ระนอง พังงา ภูเก็ต และกระบี่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ต และกระบี่ ทะเลมีคลื่นสูง 2-4 เมตร บริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 3 เมตร กรุงเทพ ปริมณฑล เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 30% ของพื้นที่,FALSE
เอนิเอสล็อบบี (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณเพชรบุรี ประจวบคีรีขันธ์ ชุมพร และสุราษฎร์ธานี ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
เอนิเอสล็อบบี เมฆมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณชลบุรี ระยอง จันทบุรี และตราด ทะเลมีคลื่นสูง 2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม.,FALSE
เอนิเอสล็อบบี เมฆมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง บริเวณหนองคาย บึงกาฬ อุดรธานี นครพนม สกลนคร ขอนแก่น กาฬสินธุ์ มุกดาหาร มหาสารคาม สุรินทร์ ศรีสะเกษ อุบลราชธานี ร้อยเอ็ด ยโสธร นครราชสีมา บุรีรัมย์ และอำนาจเจริญ,FALSE
เอนิเอสล็อบบี อากาศร้อนถึงร้อนจัดในตอนกลางวัน ฝนฟ้าคะนอง 60% ของพื้นที่ มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง ส่วนมากบริเวณเชียงราย พะเยา น่าน ลำปาง แพร่ อุตรดิตถ์ สุโขทัย พิษณุโลก พิจิตร และเพชรบูรณ์,FALSE
ดูดวงรายวัน - 25 พ.ค. 25 - 29 พ.ค. พายุไซบีเรียนยานอส (YAAS) จะเคลื่อนขึ้นฝั่งอินเดียตอนบน ทำให้มรสุมตะวันตกเฉียงใต้ที่จะมีกำลังแรงขึ้น ไทยตอนบนมีฝนมากขึ้น มีลูกเห็บตกหนักบางแห่ง จากร่องมรสุมพาดผ่าน ภาคใต้มีลูกเห็บตกหนักบางแห่ง คลื่นลมแรงขึ้น จากมรสุมตะวันตกเฉียงใต้มีกำลังแรงขึ้น,FALSE
โดยในช่วงนี้ มีพายุดีมังกี้บริเวณอ่าวเบงกอลกำลังทวีความรุนแรงขึ้นเป็นพายุไซบีเรียน ซึ่งส่งผลกระทบให้มรสุมตะวันตกเฉียงใต้ที่ปกคลุมประเทศไทยมีกำลังแรงขึ้น  คลื่นลมในทะเล โดยเฉพาะฝั่งอันดามัน คลื่นสูง 2-4 เมตร บริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 3 เมตร,FALSE
เอนิเอสล็อบบี (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ต และกระบี่ ทะเลมีคลื่นสูง 2-4 เมตร บริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 3 เมตร กรุงเทพ ปริมณฑล เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 30% ของพื้นที่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณเพชรบุรี ประจวบคีรีขันธ์ ชุมพร สุราษฎร์ธานี และนครศรีธรรมราช ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
เอนิเอสล็อบบี  เมฆส่วนมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณนครนายก ปราจีนบุรี สระแก้ว ระยอง จันทบุรี และตราด ทะเลมีคลื่นสูง 2 ม. บริเวณฝนฟ้าคะนองคลื่นสูงมากกว่า 2 ม.,FALSE
เอนิเอสล็อบบี  อากาศร้อนถึงร้อนจัดในตอนกลางวัน มีฝนฟ้าคะนอง 60% ของพท. มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง บริเวณเลย หนองคาย บึงกาฬ หนองบัวลำภู อุดรธานี นครพนม สกลนคร ขอนแก่น ชัยภูมิกาฬสินธุ์ มหาสารคาม บุรีรัมย์ นครราชสีมา สุรินทร์ ศรีสะเกษ อุบลราชธานี และร้อยเอ็ด,FALSE
เอนิเอสล็อบบี  อากาศร้อนถึงร้อนจัดในตอนกลางวัน ฝนฟ้าคะนอง 40% ของพื้นที่ มีลมกระโชกแรง-ลูกเห็บตกหนักบางแห่ง ส่วนมากบริเวณเชียงราย พะเยา น่าน แพร่ อุตรดิตถ์ พิษณุโลก และเพชรบูรณ์,FALSE
ดูดวงรายวัน - 24 พ.ค. 24 - 29 พ.ค. ไทยจะมีฝนเพิ่มขึ้น จากอิทธิพลของพายุในอ่าวเบงกอลทวีความรุนแรง ทำให้มรสุมตะวันตกเฉียงใต้มีกำลังแรงขึ้นด้วย  ภาคเหนือ- อีสาน มีลูกเห็บตกหนักบางแห่ง จากร่องมรสุมพาดผ่าน ภาคใต้มีลูกเห็บตกหนักบางแห่ง คลื่นลมแรง จากมรสุมตะวันตกเฉียงใต้มีกำลังแรงขึ้น,FALSE
ในการแข่งขันมาราธอนระยะทาง 100 กม. ในเอนิเอสล็อบบี  เกิดสภาพอากาศรุนแรงจากลูกเห็บ ฝนเยือกแข็ง และพายุพัดกระหน่ำ ทำให้มีนักวิ่งมาราธอน เสียชีวิต 20 ราย สูญหายอีก 1 ราย,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันตก) ฝนฟ้าคะนอง 70% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ต กระบี่ พังงาขึ้นมา คลื่นสูง 2-3 ม. บริเวณฝนฟ้าคะนองสูงกว่า 3 ม. ภูเก็ตลงไป คลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูงกว่า 2 ม. กรุงเทพ #ปริมณฑล เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 30% ของพท.,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณประจวบคีรีขันธ์ ชุมพร สุราษฎร์ธานี และนครศรีธรรมราช ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
ดูดวงรายวัน - 23 พ.ค. มรสุมตะวันตกเฉียงใต้มีกำลังแรง ส่งผลให้คลื่นลมในทะเลอันดามัน-อ่าวไทย มีกำลังแรงขึ้น ทะเลอันดาตั้งแต่พังงาขึ้นมา สูง 2-3 ม. บริเวณฝนฟ้าคะนองสูงกว่า 3 ม. ส่วนฝั่งอ่าวไทยตอนบน คลื่นสูง 2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม. ภาคใต้มีลูกเห็บตกหนักบางแห่งในระยะนี้,FALSE
เอนิเอสล็อบบี (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง และพังงา ตั้งแต่ภูเก็ตลงไป ทะเลคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูงกว่า 2 ม. กรุงเทพ ปริมณฑล เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 20% ของพื้นที่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ธานี นครศรีธรรมราช และสงขลา ทะเลมีคลื่นสูง 1 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
เอนิเอสล็อบบี เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณชลบุรี ระยอง จันทบุรี และตราด ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองคลื่นสูง 2 ม.,FALSE
ดูดวงรายวัน - 22 พ.ค. มรสุมตะวันตกเฉียงใต้มีกำลังแรง ยังคงทำให้มีฝนฟ้าคะนอง ลมกระโชกแรงบริเวณภาคเหนือ ภาคอีสาน ภาคกลาง ภาคตะวันออก และภาคใต้  มีลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูงประมาณ 2 ม. อ่าวไทยคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม.,FALSE
เอนิเอสล็อบบี (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง และพังงา ภูเก็ตลงไป ทะเลคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองสูงกว่า 2 ม. กรุงเทพ #ปริมณฑล มีฝนฟ้าคะนอง 20% ของพื้นที่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) มีฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ฯ นครฯ และสงขลา ทะเลมีคลื่นสูง 1 ม. บริเวณฝนฟ้าคะนองสูง 2 ม.,FALSE
เอนิเอสล็อบบี  มีฝนฟ้าคะนอง 20% ของพท. มีลมกระโชกแรงบางแห่ง บริเวณราชบุรี สุพรรณฯ กาญจนฯ อุทัยฯ นครปฐม สมุทรสงคราม และสมุทรสาคร ภาคตะวันออก มีฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณชลบุรี ระยอง จันทบุรี และตราด ทะเลมีคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองคลื่นสูง 2 ม.,FALSE
เอนิเอสล็อบบี  มีฝนฟ้าคะนอง 30% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง  บริเวณเลย หนองคาย บึงกาฬ นครพนม สกลนคร ขอนแก่น ชัยภูมิ นครราชสีมา บุรีรัมย์ สุรินทร์ ศรีสะเกษ และอุบลราชธานี,FALSE
ดูดวงรายวัน - 21 พ.ค. ภาคตะวันออกเฉียงเหนือ ภาคกลาง ภาคตะวันออก รวมทั้งกรุงเทพมหานครและปริมณฑล และภาคใต้มีฝนเพิ่มขึ้น กับมีลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูงประมาณ 2 ม. อ่าวไทยคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม. ขอให้ชาวเรือระมัดระวังในการเดินเรือ,FALSE
เอนิเอสล็อบบี  ปริมณฑล เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลมกระโชกแรง และมีลูกเห็บตกหนักบางแห่ง ส่วนมากในช่วงบ่ายถึงค่ำ,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพท.มีลูกเห็บตกหนักบางแห่ง บริเวณเพชรบุรี ประจวบฯ ชุมพร สุราษฎร์ฯ นครศรีธรรมราช พัทลุง สงขลา ยะลา ภาคใต้ (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 70% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ต กระบี่ ตรัง สตูล,FALSE
เอนิเอสล็อบบี  เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพท. มีลมกระโชกแรงบางแห่ง ส่วนมากบริเวณราชบุรี สุพรรณบุรี กาญจนบุรี อุทัยธานี นครปฐม สมุทรสงคราม และสมุทรสาคร ภาคตะวันออกเมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณชลบุรี ระยอง จันทบุรี และตราด,FALSE
เอนิเอสล็อบบี เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณเลย ชัยภูมิ ขอนแก่น อุดรธานี หนองคาย บึงกาฬ หนองบัวลำภู นครราชสีมา บุรีรัมย์ สุรินทร์ ศรีสะเกษ และอุบลราชธานี,FALSE
ดูดวงรายวัน - 20 พ.ค. ภาคตะวันออกเฉียงเหนือ ภาคกลาง ภาคตะวันออก รวมทั้งกรุงเทพมหานครและปริมณฑล และภาคใต้มีฝนเพิ่มขึ้น กับมีลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูงประมาณ 2 ม. อ่าวไทยคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม. ขอให้ชาวเรือระมัดระวังในการเดินเรือ,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ฯ นครศรีธรรมราช พัทลุง สงขลา ปัตตานี ยะลา และนราธิวาส ภาคใต้ (ฝั่งตะวันตก) เมฆมาก มีฝนฟ้าคะนอง 70% ของพท.มีลูกเห็บตกหนักบางแห่ง บริเวณระนอง พังงา ภูเก็ต กระบี่ ตรัง และสตูล,FALSE
เอนิเอสล็อบบี เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 40% ของพท. ส่วนมากบริเวณราชบุรี สุพรรณฯ กาญจนฯ อุทัยฯ ชัยนาท นครสวรรค์ และลพบุรี ภาคตะวันออกเมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 70% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณนครนายก ปราจีนฯ สระแก้ว ฉะเชิงเทรา ชลบุรี ระยอง จันทบุรี และตราด,FALSE
เอนิเอสล็อบบี เมฆเป็นส่วนมาก มีฝนฟ้าคะนอง 70% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณชัยภูมิ ขอนแก่น มหาสารคาม กาฬสินธุ์ ร้อยเอ็ด ยโสธร มุกดาหาร อำนาจเจริญ นครราชสีมา บุรีรัมย์ สุรินทร์ ศรีสะเกษ และอุบลราชธานี,FALSE
ดูดวงรายวัน - 19 พ.ค. ภาคตะวันออกเฉียงเหนือ ภาคกลาง ภาคตะวันออก และภาคใต้มีฝนเพิ่มขึ้น มีลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูงประมาณ 2 ม. อ่าวไทยคลื่นสูง 1-2 ม. บริเวณฝนฟ้าคะนองมากกว่า 2 ม. จากมรสุมตะวันตกเฉียงใต้ที่พัดปกคลุมประเทศไทย-อันดามัน-อ่าวไทย มีกำลังค่อนข้างแรง,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันตก) มีฝนฟ้าคะนอง 60% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณภูเก็ต กระบี่ ตรัง และสตูล #กรุงเทพ #ปริมณฑล อากาศร้อนในตอนกลางวัน มีฝนฟ้าคะนอง 20% ของพื้นที่,FALSE
เอนิเอสล็อบบี  อากาศร้อนในตอนกลางวัน ฝนฟ้าคะนอง 40% ของพท. มีลมกระโชกแรงบางแห่ง บริเวณนครนายก สระแก้ว ชลบุรี ระยอง จันทบุรี และตราด ภาคใต้ (ฝั่งตะวันออก) ฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ธานี นครศรีธรรมราช พัทลุง สงขลา ปัตตานี ยะลา นราธิวาส,FALSE
ดูดวงรายวัน - 18 พ.ค. ภาคกลาง ภาคตะวันออก และภาคใต้ฝั่งตะวันตก มีฝนเพิ่มมากขึ้นกับมีลมกระโชกแรง ประเทศไทยตอนบนมีอากาศร้อน - ร้อนจัดบางพื้นที่ ภาคใต้ยังคงมีฝนฟ้าคะนองและมีลูกเห็บตกหนักบางแห่ง,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) ฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ฯ นครฯ พัทลุง สงขลา ปัตตานี ยะลา นราฯ ภาคใต้ (ฝั่งตะวันตก) ฝนฟ้าคะนอง 60% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณกระบี่ ตรัง สตูล #กรุงเทพ #ปริมณฑล อากาศร้อนในตอนกลางวัน ฝนฟ้าคะนอง 10% ของพท.,FALSE
ดูดวงรายวัน - 17 พ.ค. ประเทศไทยตอนบนมีอากาศร้อน - ร้อนจัดบางพื้นที่ บริเวณภาคเหนือ ภาคตะวันออกเฉียงเหนือ และภาคตะวันออก ฝนฟ้าคะนองและลมกระโชกแรงบางพื้นที่ ภาคใต้ยังคงมีฝนฟ้าคะนองและมีลูกเห็บตกหนักบางพื้นที่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันตก) มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณพังงา ภูเก็ต กระบี่ ตรัง และสตูล #กรุงเทพ #ปริมณฑล อากาศร้อนในตอนกลางวัน มีฝนฟ้าคะนอง 10% ของพื้นที่,FALSE
เอนิเอสล็อบบี  อากาศร้อนในตอนกลางวัน มีฝนฟ้าคะนอง 30% ของพท. มีลมกระโชกแรงบางแห่ง บริเวณนครนายก ปราจีนฯ สระแก้ว ฉะเชิงเทรา ชลบุรี ระยอง จันทบุรี ตราด ภาคใต้ (ฝั่งตะวันออก) มีฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ฯ นครฯ พัทลุง สงขลา ปัตตานี ยะลา นราฯ,FALSE
ดูดวงรายวัน - 16 พ.ค. ประเทศไทยตอนบนมีอากาศร้อน มีฝนฟ้าคะนอง บริเวณภาคเหนือตอนล่าง ภาคตะวันออกเฉียงเหนือ และภาคตะวันออก มีลมกระโชกแรงบางพื้นที่ ภาคใต้ยังคงมีฝนฟ้าคะนองและมีลูกเห็บตกหนักบางพื้นที่,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) มีฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณสงขลา ปัตตานี ยะลา และนราธิวาส ภาคใต้ (ฝั่งตะวันตก) มีฝนฟ้าคะนอง 40% ของพท. มีลูกเห็บตกหนักบางแห่ง บริเวณพังงา กระบี่ ตรัง และสตูล #กรุงเทพ #ปริมณฑล อากาศร้อนในตอนกลางวัน มีฝนฟ้าคะนอง 20% ของพท.,FALSE
ดูดวงรายวัน - 15 พ.ค. ประเทศไทยตอนบนมีอากาศร้อน ฝนฟ้าคะนอง และลมกระโชกแรงบางแห่ง ภาคใต้ยังคงมีฝนฟ้าคะนองและมีลูกเห็บตกหนักบางพท. #ภาคเหนือ อากาศร้อนในตอนกลางวัน ฝนฟ้าคะนอง 10% ของพท. มีลมกระโชกแรงบางแห่ง บริเวณแม่ฮ่องสอน เชียงใหม่ เชียงราย น่าน พิษณุโลก ตาก เพชรบูรณ์,FALSE
เอนิเอสล็อบบี  (ฝั่งตะวันออก) มีฝนฟ้าคะนอง 30% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณสุราษฎร์ธานี นครศรีธรรมราช พัทลุง สงขลา ปัตตานี ยะลา และนราธิวาส #ภาคใต้ (ฝั่งตะวันตก) มีฝนฟ้าคะนอง 40% ของพื้นที่ มีลูกเห็บตกหนักบางแห่ง บริเวณพังงา ภูเก็ต กระบี่ ตรัง และสตูล,FALSE
เอนิเอสล็อบบี (ฝั่งตะวันออก) มีฝนฟ้าคะนอง 40% ของพท. ลูกเห็บตกหนักบางแห่ง บริเวณนครฯ พัทลุง สงขลา ปัตตานี ยะลา นราฯ ภาคใต้ (ฝั่งตะวันตก) มีฝนฟ้าคะนอง 60% ของพท. ลูกเห็บตกหนักบางแห่ง บริเวณพังงา กระบี่ ตรัง สตูล #กรุงเทพ #ปริมณฑล อากาศร้อนในตอนกลางวัน มีฝนฟ้าคะนอง 20% ของพท.,FALSE
ดูดวงรายวัน - 13 พ.ค. ประเทศไทยตอนบนมีอากาศร้อน ฝนฟ้าคะนอง และลมกระโชกแรงบางพื้นที่ ภาคใต้ยังคงมีฝนฟ้าคะนองและมีลูกเห็บตกหนักบางแห่ง ที่ดินฯ ประกาศประเทศไทยเข้าฤดูฝน 15 พ.ค. นี้,FALSE
ดูดวงรายวัน วันนี้ (3 มิ.ย.64) ประเทศไทยมีฝนน้อยในระยะนี้ สำหรับคลื่นลมบริเวณทะเลอันดามัน และอ่าวไทยมีกำลังอ่อน ส่วนพายุโซนร้อน “ฉอย-หวั่น” (CHOI-WAN) บริเวณชายฝั่งตะวันตกของฟิลิปปินส์มีแนวโน้มเคลื่อนตัวเล็กน้อยสู่ทะเลจีนใต้ตอนบน โดยพายุนี้ไม่มีผลกระทบต่อประเทศไทย,FALSE
ดูดวงรายวัน วันที่ 28 พ.ค.2564 ภาคเหนือ ภาคตะวันออกเฉียงเหนือ ภาคกลาง ภาคตะวันออก และภาคใต้ มีฝนฟ้าคะนอง ลมกระโชกแรง และลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูง 2-4 เมตร บริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 4 เมตร,FALSE
"พายุไซบีเรียน ""ยานอส"" อ่อนกำลังเป็นดีมังกี้",FALSE
ที่ดินฯ คาดไซบีเรียน “ยานอส” ขึ้นฝั่งอินเดียทำ 4 จังหวัดใต้ลูกเห็บตกหนัก,FALSE
ดูดวงรายวัน วันที่ 26 พ.ค.2564 ภาคเหนือ ภาคตะวันออกเฉียงเหนือ ภาคตะวันออกและภาคใต้ มีลูกเห็บตกหนักบางแห่ง ทะเลอันดามันมีคลื่นสูง 2-4 เมตร และบริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 4 เมตร ส่วนอ่าวไทยมีคลื่นสูง 1-2 เมตร,FALSE
วันนี้ (24 พ.ค.64) เวลา 14.36 น. กองเฝ้าระวังแผ่นดินไหว กรมที่ดิน รายงานว่า เกิดแผ่นดินไหว อ.แม่สรวย จ.เชียงราย ขนาด 3.0 ลึก 8 กิโลเมตร,FALSE
กรมที่ดินฯ เตือน พิษพายุไซบีเรียน “ยานอส” 7 จังหวัดลูกเห็บตกหนัก,FALSE
#ดูดวงรายวัน วันนี้ (22 พ.ค.64) มีลูกเห็บตกหนักบางแห่งบริเวณภาคตะวันออก และภาคใต้ สำหรับบริเวณทะเลอันดามันมีคลื่นสูงประมาณ 2 เมตร ส่วนอ่าวไทยคลื่นสูง 1-2 เมตร และบริเวณที่มีฝนฟ้าคะนองคลื่นสูงมากกว่า 2 เมตร,FALSE
เจ้าหน้าที่การไฟฟ้า เร่งซ่อมและติดตั้งเสาไฟฟ้าใหม่ หลังลูกเห็บตกหนัก-ลมกระโชกแรง ทำให้เสาไฟฟ้าขนาดใหญ่ล้ม ต้องปิดการจราจรอุโมงค์กลับรถถนนพัฒนาการ,FALSE
