news,label,type
เปิดให้ประชาชนทั่วไป จอง ไฟเซอร์ พรุ่งนี้ ราคาไม่เกิน 888 บาท,FALSE,FALSE_MADE_TEST
WHO ย้ำวัคซีนไขว้ยี่ห้อ เตือนระดับบุคคลควรผสมเอง ไม่ต้องให้ สธ.เป็นคนตัดสิน,FALSE,FALSE_MADE_TEST
นนทบุรี เริ่มแล้ว ฉีดวัคซีนไขว้ยี่ห้อ ประชาชนรับ งง เหตุผล ห่วงความปลอดภัย,FALSE,FALSE_MADE_TEST
หลายโรงพยาบาลในจ.เชียงใหม่ เลื่อนฉีด วัคซีนโควิด เพราะไม่ชัดเจนเรื่องนโยบายว่าจะให้สลับฉีด ซิโนฟาร์ม กับ ซิโนแวค หรือไม่,FALSE,FALSE_MADE_TEST
ยังสับสน!!? รพ.กรุงเทพธนบุรีและกรุงเทพขอนแก่น ประกาศเริ่มฉีด วัคซีนโควิด,FALSE,FALSE_MADE_TEST
นนท์พร้อม แจ้งด่วน! ฉีดวัคซีนสูตรเดิมวันนี้ หลังยกเลิกใช้ซิโนฟาร์ม 2เข็ม,FALSE,FALSE_MADE_TEST
กลับไปกลับมา!?? สสจ.นนทบุรี แจ้งคนที่จะฉีด วัคซีนโควิด ของ นนท์พร้อม สั่งกลับสูตรวัคซีนอีก จากเดิมฉีด ซิโนฟาร์ม เข็มแรก และ ซิโนแวค เข็ม 2 กลับมาเป็น แอสตร้าเข็มแรก หลังคนนนท์โวย และจะไม่ฉีดวัคซีน,FALSE,FALSE_MADE_TEST
"พิธา' จี้เปิดสัญญาฉบับเต็ม ""รัฐบาล-ซิโนแวค"" เผยราคาในยุโรปโดสละ 112 บาท ",FALSE,FALSE_MADE_TEST
ไฟเซอร์ ไม่สลับ !! ราชวิทยาลัยจุฬาภรณ์ แจงไม่มีนโยบายฉีด วัคซีนโควิด เข็ม 1 และ 2 ต่างชนิดกัน เนื่องจากเป็นวัคซีนใหม่ที่ใช้ในภาวะฉุกเฉินเท่านั้น แนะนำให้ฉีดชนิดเดียวกันทั้ง 2 เข็มตามที่ผู้ผลิตได้รับอนุญาต เว้นแต่ผู้แพ้วัคซีน ที่แพทย์แนะนำ,FALSE,FALSE_MADE_TEST
หมอยง ระบุ ต้องฉีดสลับ เพราะกระตุ้นภูมิได้เร็วกว่า ใช้เวลา 6 สัปดาห์ ไม่ต้องรอฉีด ซิโนแวค 2 เข็ม ที่ใช้เวลา 12 สัปดาห์ ขณะที่การระบาด โควิดวันนี้ รุนแรงรวดเร็ว อีกทั้งตอนนี้เรามี วัคซีนโควิด แค่ 2 ชนิด ต้องใช้ไปก่อน ต่อไปถ้ามีวัคซีนตัวใหม่ ค่อยปรับอีก,FALSE,FALSE_MADE_TEST
หมอยง แถลงปรับ วัคซีนโควิด แบบผสม ซิโนฟาร์ม กับ ซิโนแวค รับใช้ ซิโนฟาร์ม 2 เข็ม และ แอสตร้า เข็มเดียวไม่พอรับมือไวรัสกลายพันธุ์ จึงทดลองฉีดผสมให้ฉีดวัคซีนเชื้อตายก่อน กระตุ้นด้วยไวรัสเวกเตอร์ พบกระตุ้นสูงกว่าที่คิดไว้แม้ไม่กับกับแอสตร้า 2 เข็ม แต่ไม่ต้องรอ,FALSE,FALSE_MADE_TEST
รพ.เครือเกษมราษฎร์ ประกาศปิดรับจอง วัคซีนแอสตร้าเซนเนก้า หลังคนแห่จองครบจำนวน,FALSE,FALSE_MADE_TEST
 ดร.โสมยา สวามีนาธาน หัวหน้าคณะนักวิทยาศาสตร์ประจำองค์การอนามัยโลก ระบุ ประชาชนตัดสินใจได้เอง ไม่จำเป็นต้องเป็นหน้าที่หน่วยงานสาธารณสุขที่จะตัดสินใจ เรื่องภูมิคุ้มกันและความปลอดภัยเชื่อถือได้,FALSE,FALSE_MADE_TEST
หมอบุญ เผยข่าวดี สั่งซื้อวัคซีน เชื้อตาย ถึง 20 ล้านโดส คาดเจรจาเสร็จสัปดาห์นี้,FALSE,FALSE_MADE_TEST
หมอธีระวัฒน์' เผยที่มาฉีดวัคซีนสลับ ชี้ใช้สู้โควิดสายพันธุ์อัลฟ่า-เดลต้า รวมถึงโอมิครอนได้ดีมาก,FALSE,FALSE_MADE_TEST
องค์การอนามัยโลกสนับสนุน กระแสนิยมฉีดวัคซีนแบบผสมไม่มีอันตราย,FALSE,FALSE_MADE_TEST
เห็นต่างฉีดสลับยี่ห้อ!!! ดร.อนันต์ จงแก้ววัฒนา นักวิจัยด้านไวรัสวิทยา ไบโอเทค โพสต์เฟซบุ๊กระบุว่า ไม่คิดว่า WHO ค้านการใช้ วัคซีนโควิด สลับเข็ม แท้จริงแล้วสนับสนุนเพื่อให้ได้รับวัคซีนทั่วถึง,FALSE,FALSE_MADE_TEST
"ดร.โสมยา สวามีนาธาน หัวหน้าคณะนักวิทยาศาสตร์ประจำองค์การอนามัยโลก สนับสนุน การสร้างภูมิคุ้มกันจับคู่วัคซีนจากผู้ผลิตหลายรายมาผสมกัน ถือเป็น ""แนวโน้มที่เป็นไปได้"" เพราะมีข้อมูลการวิจัยรองรับ",FALSE,FALSE_MADE_TEST
ต่างชาติสู้ไม่ได้!?? หมอยง เชียร์ฉีด วัคซีนโควิด สลับชนิด ได้ผลดี ยิ่งเป็นวัคซีน mRNA ต่อด้วยไวรัสเวกเตอร์ ยิ่งกระตุ้นได้ดีมาก ชี้ฝรั่ง-จีน ก็ศึกษาไม่ทัน เพราะไม่วัคซีนmRNA-ไวรัส เวกเตอร์ กว้างขวาง ยอมรับท้อใจหลายครั้ง ถูกกล่าวหาเลื่อนลอย ไม่เป็นจริง,FALSE,FALSE_MADE_TEST
ให้สธ.แจงเอง!?? เลขาฯสมช. ยันไม่ได้เลื่อนฉีดวัคซีน โยนสธ.แจงซิโนแวค ส่งวัคซีนให้ไทยได้น้อย,FALSE,FALSE_MADE_TEST
สธ.ตอบปมฉีดบูสเตอร์เข็ม 3 ให้บุคลากรด่านหน้า ส่วนคนฉีดซิโนฟาร์ม 2 เข็มรอก่อน,FALSE,FALSE_MADE_TEST
หมอบุญ คอนเฟิร์มข่าวดี จ่อจับมือหน่วยงานรัฐ นำเข้าวัคซีน เชื้อตาย-โนวาแวกซ์,FALSE,FALSE_MADE_TEST
มติคกก. โรคติดต่อแห่งชาติ เคาะเลิกฉีด ซิโนฟาร์ม 2 เข็ม ใช้วิธีการฉีดสลับยี่ห้อ,FALSE,FALSE_MADE_TEST
WHO ชี้ไม่จำเป็นต้องฉีดวัคซีนเข็มกระตุ้นให้เด็กสุขภาพดี ,TRUE,TRUE_ACTUAL_TEST
"หมอชี้ ""โรคตุ่มน้ำพองใส"" เกิดได้หลังฉีดวัคซีนโควิด",TRUE,TRUE_ACTUAL_TEST
หน่วยความร่วมมือบริการฉีดวัคซีน COVID19 กรุงเทพฯ ไทยพีบีเอส-ธนบุรีเฮลท์แคร์กรุ๊ป เปิดให้บริการฉีดวัคซีนไฟเซอร์ เข็มกระตุ้น เข็มที่ 3 เป็นวันที่ 4 ให้กับประชาชนที่ลงทะเบียนผ่านแอปฯ QueQ ,TRUE,TRUE_ACTUAL_TEST
"อิสราเอล ชี้วัคซีนเข็ม 4 ยังไม่ป้องกันการติดเชื้อ ""โอมิครอน"" ",TRUE,TRUE_ACTUAL_TEST
อิสราเอลเผยผลศึกษาวัคซีน COVID19 เข็มที่ 4 เบื้องต้นพบว่ากระตุ้นการสร้างแอนติบอดีในร่างกายได้ดี แต่ยังอาจจะไม่พอป้องกันการติดไวรัสกลายพันธุ์สายพันธุ์ ,TRUE,TRUE_ACTUAL_TEST
กรมวิทยาศาสตร์การแพทย์ เปิดเผยผลการทดลองระดับภูมิคุ้มกันต่อ COVID19 สายพันธุ์ โอมิครอน เมื่อเทียบกับ เดลตา โดยลดลงในทุกสูตรวัคซีน โดยเฉพาะสูตร 2 เข็ม ,TRUE,TRUE_ACTUAL_TEST
เทียบภูมิคุ้มกัน 8 สูตรวัคซีน กรมวิทย์ฯ ชี้ 2 เข็มกันโอมิครอนได้น้อย,TRUE,TRUE_ACTUAL_TEST
ศูนย์วิจัยคลินิกศิริราช เปิดผลวิจัยเบื้องต้นการฉีดวัคซีนกระตุ้นเข็ม 3 ของไฟเซอร์ ให้คนฉีดซิโนแวค 2 เข็ม และแอสตราเซเนกา 2 เข็ม จะได้ภูมิคุ้มกันที่สูงสุดต่อเดลตาและโอมิครอน,TRUE,TRUE_ACTUAL_TEST
เปิดผลวิจัยกระตุ้นเข็ม 3 ไฟเซอร์ ภูมิคุ้มกันเดลตา - โอมิครอน สูง ,TRUE,TRUE_ACTUAL_TEST
CEO ไฟเซอร์ คาดวัคซีนสูตรสู้ โอมิครอน พร้อมใช้ มี.ค.นี้ ,TRUE,TRUE_ACTUAL_TEST
"โรงพยาบาลศิริราช เปิดให้ประชาชนจองฉีดวัคซีนโควิด-19 ของไฟเซอร์ เข็ม 1, 2 และ 3 เริ่มวันที่ 15 ม.ค.นี้ ผ่านแอปพลิเคชันศิริราชคอนเน็ค ",TRUE,TRUE_ACTUAL_TEST
"""เข็ม 3"" มาแล้ว! ""ไทยพีบีเอส"" เปิดจองฉีดวัคซีนแอสตราฯ-ไฟเซอร์ ",TRUE,TRUE_ACTUAL_TEST
ศูนย์ฉีดวัคซีนสถานีกลางบางซื่อ ยืนยันไม่รับวอล์กอินวัคซีนเข็มกระตุ้นภูมิคุ้มกัน โดยจะให้บริการเฉพาะผู้ที่ลงทะเบียนล่วงหน้าเท่านั้น ลดแออัด ,TRUE,TRUE_ACTUAL_TEST
"ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดให้ลงทะเบียนฉีดวัคซีนเข็ม 3 ""ไฟเซอร์"" ผ่านเครือข่ายมือถือ วันนี้ 7 ม.ค. เริ่ม 09.00 น. เป็นต้นไป เริ่มฉีดวันซีนวันที่ 10 ม.ค. ",TRUE,TRUE_ACTUAL_TEST
"ราชกิจจาฯ เผยแพร่ประกาศเพิ่ม ""คนแพ้วัคซีนทางเลือก"" เป็นผู้ป่วยฉุกเฉินโควิด ",TRUE,TRUE_ACTUAL_TEST
ผลการศึกษาในเดนมาร์ก เปิดเผยว่า เชื้อ COVID19 สายพันธุ์ โอมิครอน สามารถหลบเลี่ยงภูมิคุ้มกันจากวัคซีนได้ดีกว่าสายพันธุ์เดลตา แต่มีความเสี่ยงในการเข้าโรงพยาบาลน้อยกว่าเดลตาครึ่งหนึ่ง,TRUE,TRUE_ACTUAL_TEST
"วิจัยเดนมาร์กชี้ ""โอมิครอน"" หลบภูมิวัคซีนดีกว่า ""เดลตา"" ",TRUE,TRUE_ACTUAL_TEST
ทางการอิสราเอลอนุมัติการฉีดวัคซีนเข็มที่ 4 ให้กับผู้ที่อายุ 60 ปีขึ้นไป รวมถึงบุคลากรทางการแพทย์ เพื่อป้องกันการระบาดของ โควิด19 สายพันธุ์ โอมิครอน,TRUE,TRUE_ACTUAL_TEST
"""นนท์ kids"" เปิดลงทะเบียนฉีดวัคซีน ไฟเซอร์ สำหรับเด็กอายุ 5-11 ปี ตั้งแต่วันที่ 1 ม.ค.-15 ม.ค.2565 โดยวันเวลานัดหมาย และสถานที่ฉีดวัคซีนจะเเจ้งให้ทราบภายหลัง เพื่อตรวจสอบรายชื่อ ยืนยัน และ รับเอกสารการเข้ารับการฉีดวัคซีนต่อไป ",TRUE,TRUE_ACTUAL_TEST
"แอสตราเซนเนกา ส่งมอบวัคซีนให้ไทย ครบ 61 ล้านโดสแล้ว 

",TRUE,TRUE_ACTUAL_TEST
ศูนย์ฉีดวัคซีนกลางบางซื่อ แจ้งปิดให้บริการช่วงวันหยุดปีใหม่ ตั้งแต่ 29 ธ.ค.64 ถึง 7 ม.ค.2565 เปิดทำการใหม่อีกครั้ง วันที่ 8 ม.ค.65 ส่วนวันที่ 29 -30 ธ.ค. และ 5 ม.ค. 65 จะเปิดบริการเฉพาะกิจ สำหรับผู้ที่มีนัดฉีดเข็มที่ 2 จากศูนย์ฯบางซื่อ ตรงวันเท่านั้น,TRUE,TRUE_ACTUAL_TEST
"คณะกรรมการโรคติดต่อแห่งชาติ หารือการฉีดวัคซีนแอสตราเซนเนกาเข็ม 3 หลังมีผลการศึกษาช่วยกระตุ้นภูมิคุ้มกันต่อสายพันธุ์ โอมิครอน ได้

",TRUE,TRUE_ACTUAL_TEST
สหภาพยุโรปอนุมัติวัคซีน COVID19 ที่ผลิตโดยบริษัทโนวาแวกซ์จากสหรัฐฯ ซึ่งจะอนุญาตให้ใช้ฉีดในกลุ่มผู้ใหญ่ก่อน ท่ามกลางการระบาดของสายพันธุ์ โอมิครอน ที่กำลังแพร่กระจายไปทั่ว,TRUE,TRUE_ACTUAL_TEST
"อย.อนุมัติใช้วัคซีน ""ไฟเซอร์"" กลุ่มเด็ก 5-11 ปี ลดขนาดเหลือ 1 ใน 3 ",TRUE,TRUE_ACTUAL_TEST
CDC แนะฉีดวัคซีน mRNA เลี่ยงฉีดจอห์นสัน แอนด์ จอห์นสัน,TRUE,TRUE_ACTUAL_TEST
ประเทศสมาชิกสหภาพยุโรปหลายประเทศ เริ่มโครงการฉีดวัคซีนไฟเซอร์ ให้เด็กอายุ 5-11 ปี แล้ว ซึ่งเป็นส่วนหนึ่งของแผนการควบคุมการระบาดของ COVID19,TRUE,TRUE_ACTUAL_TEST
ไฟเซอร์เผยผลวิเคราะห์ประสิทธิภาพยาเม็ดต้าน COVID19 ในการทดสอบระยะสุดท้าย พบว่าลดโอกาสป่วยหนักหรือเสียชีวิตได้เกือบร้อยละ 90 และยังรับมือไวรัสกลายพันธุ์สายพันธุ์ โอมิครอน ได้ ,TRUE,TRUE_ACTUAL_TEST
อิสราเอลเผยผลศึกษาวัคซีน COVID19 เข็มที่ 4 เบื้องต้นพบว่ากระตุ้นการสร้างแอนติบอดีในร่างกายได้ดี แต่ยังอาจจะไม่พอป้องกันการติดไวรัสกลายพันธุ์สายพันธุ์ ,TRUE,TRUE_ACTUAL_TEST
กรมวิทยาศาสตร์การแพทย์ เปิดเผยผลการทดลองระดับภูมิคุ้มกันต่อ COVID19 สายพันธุ์ โอมิครอน เมื่อเทียบกับ เดลตา โดยลดลงในทุกสูตรวัคซีน โดยเฉพาะสูตร 2 เข็ม,TRUE,TRUE_ACTUAL_TEST
กรมวิทยาศาสตร์การแพทย์ เปิดผลทดสอบภูมิคุ้มกันของวัคซีน 8 สูตรต่อไวรัสสายพันธุ์เดลตาและโอมิครอน โดยพบว่าการฉีดกระตุ้นเข็ม 3 ไม่ว่าจะเป็นแอสตราฯ หรือไฟเซอร์ มีภูมิคุ้มกันต่อโอมิครอนได้สูงกว่าฉีด 2 เข็ม ,TRUE,TRUE_ACTUAL_TEST
"กรมวิทยาศาสตร์การแพทย์เผยผลการทดลองระดับภูมิคุ้มกันต่อ โอมิครอน เทียบเดลตา ลดลงในทุกสูตรวัคซีน โดยเฉพาะสูตร 2 เข็ม ย้ำ! การฉีดวัคซีนเข็มกระตุ้นจะช่วยยกระดับภูมิคุ้มกันได้มาก
.
",TRUE,TRUE_ACTUAL_TEST
"ศบค.เร่งให้ผู้สูงอายุมารับวัคซีนโควิด-19 โดยเร็ว หลังจากมีผู้เสียชีวิตจากสายพันธุ์โอมิครอนแล้ว 2 คน พร้อมระบุสายพันธุ์โอมิครอนไม่รุนแรง แต่หากผู้ติดเชื้ออยู่ในกลุ่มเปราะบาง อาจมีความเสี่ยงต่อการเสียชีวิตได้

",TRUE,TRUE_ACTUAL_TEST
"ศูนย์วิจัยคลินิกศิริราชเปิดผลวิจัยการตอบสนองทางภูมิคุ้มกันต่อสายพันธุ์ โอมิครอน พบว่าหลังฉีดวัคซีน 2 เข็ม ไม่ว่าจะเป็นชนิดใดก็ตาม ควรกระตุ้นเข็มที่ 3 เพื่อให้ภูมิคุ้มกันสูงขึ้น
.
",TRUE,TRUE_ACTUAL_TEST
"ศ.นพ.ยง ภู่วรวรรณ เปิดเผยผลการศึกษา ผลข้างเคียงหลังฉีดวัคซีนเข็มที่ 3 โดยส่วนใหญ่มักเกิดในกลุ่ม ไวรัสเวกเตอร์ และ mRNA ทันข่าว วัคซีน

",TRUE,TRUE_ACTUAL_TEST
" กรมควบคุมโรคออกแคำแนะนำสูตรฉีดวัคซีน ""เข็ม 3"" และ ""เข็ม 4""สำหรับเข็ม 4 นั้น แนะนำเป็นแอสตราเซเนกา, ไฟเซอร์ หรือโมเดอร์นา มีระยะห่าง 3 เดือนขึ้นไป หลังฉีดเข็ม 3

",TRUE,TRUE_ACTUAL_TEST
"ศูนย์วิจัยคลินิกศิริราชเผยข้อมูลเบื้องต้น ฉีดวัคซีนกระตุ้นเข็ม 3 ของไฟเซอร์ ให้คนฉีดซิโนแวค 2 เข็ม และแอสตราเซเนกา 2 เข็ม จะได้ภูมิคุ้มกันสูงสุดในส่วนสายพันธุ์ ""เดลตา-โอมิครอน"" 

",TRUE,TRUE_ACTUAL_TEST
"ศูนย์ฉีดวัคซีนสถานีกลางบางซื่อ ยืนยันไม่รับวอล์กอินวัคซีนเข็มกระตุ้นภูมิคุ้มกัน โดยจะให้บริการเฉพาะผู้ที่ลงทะเบียนล่วงหน้าเท่านั้น ลดแออัด ทันข่าว

",TRUE,TRUE_ACTUAL_TEST
"สำนักงานสาธารณสุขจังหวัดนนทบุรีโพสต์ข้อความผ่านเพจเฟซบุ๊กว่า นนท์ booster ขยายเวลาลงทะเบียนฉีดวัคซีนเข็ม 3 เป็นแอสตราเซนเนกาสำหรับคนไทย ไม่จำกัดพื้นที่อยู่อาศัย ตามสูตรของกรมควบคุมโรค จะได้ไฟเซอร์เป็นเข็มที่ 4 

",TRUE,TRUE_ACTUAL_TEST
เว็บไซต์ราชกิจจานุเบกษา เผยแพร่ประกาศแก้ไขเพิ่มเติมประกาศกระทรวงสาธารณสุข เพิ่มคนแพ้วัคซีนทางเลือกเป็นผู้ป่วยฉุกเฉินโรคติดเชื้อไวรัส,TRUE,TRUE_ACTUAL_TEST
"แซดพี เทอราพิวติกส์ ยืนยันส่งมอบวัคซีนโควิด-19 โมเดอร์นา 3.7 ล้านโดส ภายในเดือน ม.ค.65 โดยจะเริ่มทยอยนำเข้าตั้งแต่ 6 ม.ค.นี้

",TRUE,TRUE_ACTUAL_TEST
ผลการศึกษาในเดนมาร์ก เปิดเผยว่า เชื้อ COVID19 สายพันธุ์ โอมิครอน สามารถหลบเลี่ยงภูมิคุ้มกันจากวัคซีนได้ดีกว่าสายพันธุ์เดลตา แต่มีความเสี่ยงในการเข้าโรงพยาบาลน้อยกว่าเดลตาครึ่งหนึ่ง,TRUE,TRUE_ACTUAL_TEST
ฝรั่งเศสปรับแผนรับมือ โอมิครอน ลดเวลากักตัวคนที่ฉีดวัคซีนแล้วและติดเชื้อ โควิด19 จาก 10 วัน เหลือ 7 วัน และเตรียมยกระดับมาตรการคุมเข้มคนยังไม่ได้ฉีดวัคซีน ,TRUE,TRUE_ACTUAL_TEST
"ทางการอิสราเอลอนุมัติฉีดวัคซีนเข็ม 4 ให้คนอายุ 60 ปีขึ้นไป รวมถึงบุคลากรทางการแพทย์ เพื่อป้องกันการระบาดสายพันธุ์ โอมิครอน นับเป็นประเทศแรก ๆ ของโลกที่มีการอนุมัติการฉีดวัคซีนเข็ม 4 ให้กับประชาชน

",TRUE,TRUE_ACTUAL_TEST
"บริษัท แอสตร้าเซนเนก้าฯ AstraZeneca เผยส่งมอบวัคซีนป้องกัน โควิด19 ให้ไทยครบ 61 ล้านโดสแล้ว จากนี้จะจัดหาเพิ่มอีก 60 ล้านโดส สำหรับใช้ในการกระตุ้นภูมิคุ้มกัน ซึ่งจะทยอยส่งมอบในปี 2565 

",TRUE,TRUE_ACTUAL_TEST
"กรมควบคุมโรค เตือนกลุ่มเสี่ยง และคนที่ยังฉีดวัคซีนไม่ครบ เลี่ยงกิจกรรมรวมคนหมู่มากช่วงปีใหม่ งดการเดินทางด้วยระบบขนส่งสาธารณะ การเดินทางไปต่างประเทศ ห่วงเสี่ยงติดเชื้อโควิดง่าย

",TRUE,TRUE_ACTUAL_TEST
"เริ่มเต็มแล้ว! คิว ฉีดวัคซีน ผ่านเครือข่ายมือถือ - แอปฯ QueQ ของ กทม. รวมถึงโรงพยาบาลต่าง ๆ ที่เปิดฉีดวัคซีนเข็ม 3 ขณะที่ศูนย์ฉีดวัคซีนกลางบางซื่อประกาศปิดให้บริการชั่วคราวช่วงปีใหม่ ก่อนจะกลับมาเปิดอีกครั้งในวันที่ 8 ม.ค. 65

",TRUE,TRUE_ACTUAL_TEST
"จับตาโอมิครอนในไทย!

ขณะนี้มีการยืนยันจากข้อมูลที่เกิดขึ้นในต่างประเทศแล้วว่า โอมิครอน แพร่ระบาดเร็วมากกว่าเดลตาอย่างแน่นอน แต่อาจยังไม่เห็นความรุนแรงมากนัก เบื้องต้นประเมินว่า การได้รับวัคซีนต้าน โควิด19 มีผลทำให้อาการหนักลดลง

",TRUE,TRUE_ACTUAL_TEST
"สธ. ยอมรับอาจมี โอมิครอน เล็ดลอด กำลังเร่งติดตาม-ควบคุมไม่ให้ขยายวงกว้าง ชี้! วัคซีนเข็ม 3 ช่วยลดปัญหาติดเชื้อได้มากขึ้น ขอเน้นย้ำมาตรการ COVID Free Setting หากทราบที่ไหนฝ่าฝืนสั่งหยุดทันที

",TRUE,TRUE_ACTUAL_TEST
"นพ.ยง ภู่วรวรรณ ชี้! ""โอมิครอน"" Omicron อาจหลบหลีกภูมิต้านทานวัคซีนได้ จึงต้องฉีดเข็ม 3 และในไม่ช้านี้จะเข้ามาแทนที่สายพันธุ์เดลตาอย่างแน่นอน ",TRUE,TRUE_ACTUAL_TEST
"สธ. เตรียมพิจารณาปรับสูตรวัคซีนเป็น แอสตราเซเนกา 3 เข็ม หรือ AAA หลังมหาวิทยาลัยออกซ์ฟอร์ดรายงานว่า การฉีดวัคซีนแอสตราเซเนกาเป็นเข็มกระตุ้น หรือเข็ม 3 สามารถเพิ่มระดับภูมิคุ้มกันต่อสายพันธุ์ ""โอมิครอน"" ",TRUE,TRUE_ACTUAL_TEST
"คณะกรรมการโรคติดต่อแห่งชาติ หารือการฉีดวัคซีนแอสตราเซนเนกาเข็ม 3 หลังมีผลการศึกษาช่วยกระตุ้นภูมิคุ้มกันต่อสายพันธุ์ โอมิครอน ได้

",TRUE,TRUE_ACTUAL_TEST
"รัฐบาลเตรียมวัคซีน ""ไฟเซอร์"" สำหรับเด็กอายุ 5-11 ปี เป้าหมาย 5 ล้านคน โดยจะฉีดเข้าทางกล้ามเนื้อและลดปริมาณเหลือ 10 ไมโครกรัม ยืนยันต้องเป็นไปตามความสมัครใจของเด็กและผู้ปกครอง ",TRUE,TRUE_ACTUAL_TEST
สหภาพยุโรปอนุมัติวัคซีน COVID19 ที่ผลิตโดยบริษัทโนวาแวกซ์จากสหรัฐฯ ซึ่งจะอนุญาตให้ใช้ฉีดในกลุ่มผู้ใหญ่ก่อน ท่ามกลางการระบาดของสายพันธุ์ โอมิครอน ที่กำลังแพร่กระจายไปทั่ว ,TRUE,TRUE_ACTUAL_TEST
"สธ. เร่งพัฒนาระบบ ""หมอพร้อม"" ให้แจ้งเตือนนัดหมายฉีดวัคซีนเข็มกระตุ้น สำหรับคนฉีดครบ 2 เข็ม ช่วง ก.ย.-ต.ค. 64 สามารถเข้ารับเข็มกระตุ้นได้ในช่วง ม.ค. 65 ",TRUE,TRUE_ACTUAL_TEST
"นักวิทยาศาสตร์ในอังกฤษชี้ว่าการฉีดวัคซีนเข็มกระตุ้นช่วยป้องกันไวรัสกลายพันธุ์สายพันธุ์ โอมิครอน ได้เป็นอย่างดี 
",TRUE,TRUE_ACTUAL_TEST
"ศาลปกครองกลาง ออกคำสั่งคุ้มครองชั่วคราว ระงับประกาศกระทรวงสาธารณสุข กรณีไม่คุ้มครองบุคคลที่ฉีด วัคซีนCOVID19 ทางเลือกเป็นผู้ป่วยฉุกเฉิน จนกว่าศาลจะมีคำพิพากษาหรือคำสั่งเป็นอย่างอื่น
",TRUE,TRUE_ACTUAL_TEST
"ผู้เชี่ยวชาญสหรัฐฯ แนะประชาชนเลี่ยงฉีดวัคซีน โควิด19 บริษัทจอห์นสัน แอนด์ จอห์นสัน เนื่องจากพบความเสี่ยงในการเกิดลิ่มเลือดอุดตัน โดยให้เลือกฉีดวัคซีนของไฟเซอร์หรือโมเดอร์นาแทน

 ",TRUE,TRUE_ACTUAL_TEST
"กรมควบคุมโรค เปิดเผยแนวทางการฉีดวัคซีนป้องกันโควิด-19 สำหรับเดือน ม.ค.2565 ผู้ที่มีอายุ 18 ปีขึ้นไปและไม่เคยฉีดวัคซีนมาก่อน ให้ใช้ 3 สูตรไขว้ ผู้ที่อายุ 12-17 ปีให้ใช้สูตรไฟเซอร์-ไฟเซอร์

",TRUE,TRUE_ACTUAL_TEST
พญ.สุเนตร ชื่นกิจมงคล รอง ผอ.สถาบันวัคซีนฯ เผยประสิทธิผลวัคซีนไฟเซอร์ 2 โดส จากรายงานการระบาดในแอฟริกาใต้ สามารถป้องกัน โอมิครอน ได้เพียง 30% น้อยกว่าเดลตาที่ป้องกันได้ถึง 80% ,TRUE,TRUE_ACTUAL_TEST
ประเทศสมาชิกสหภาพยุโรปหลายประเทศ เริ่มโครงการฉีดวัคซีนไฟเซอร์ ให้เด็กอายุ 5-11 ปี แล้ว ซึ่งเป็นส่วนหนึ่งของแผนการควบคุมการระบาดของ ,TRUE,TRUE_ACTUAL_TEST
"ขยับเวลาฉีดวัคซีนบูสเตอร์ไวขึ้น 3 เดือน สำหรับกลุ่มฉีดสูตร AA และ SP ตั้งแต่ 30 ส.ค.ที่ผ่านมา ศูนย์ฉีดบางซื่อเปิดเงื่อนไขให้ผู้สมัครใจเริ่มฉีดตั้งแต่ 18 ธ.ค.นี้ 

 ",TRUE,TRUE_ACTUAL_TEST
"ศบค. เผยแนวทางและคำแนะนำการเข้ารับวัคซีนเข็มกระตุ้น หรือเข็มที่ 3 โดยปรับให้เร็วขึ้น เพื่อรับมือและป้องกันสายพันธุ์ โอมิครอน เบื้องต้นคาดการณ์ว่าจะมีส่วนช่วยในการลดอาการรุนแรงและลดอัตราการเสียชีวิตได้
",TRUE,TRUE_ACTUAL_TEST
ไฟเซอร์เผยผลวิเคราะห์ประสิทธิภาพยาเม็ดต้าน COVID19 ในการทดสอบระยะสุดท้าย พบว่าลดโอกาสป่วยหนักหรือเสียชีวิตได้เกือบร้อยละ 90 และยังรับมือไวรัสกลายพันธุ์สายพันธุ์ โอมิครอน ได้,TRUE,TRUE_ACTUAL_TEST
"""หมอยง"" เผยผลศึกษาการกระตุ้นเข็ม 3 ด้วยวัคซีน โมเดอร์นา ชี้เพียงครึ่งเดียวก็ช่วยกระตุ้นภูมิต้านทาน ลดอาการข้างเคียง ",TRUE,TRUE_ACTUAL_TEST
"""หมอยง"" เผยผลการศึกษากระตุ้นเข็ม 3 ด้วยวัคซีน ไฟเซอร์ พร้อมชี้ที่ผ่านมาประเทศไทยเดินมาถูกทางแล้ว",TRUE,TRUE_ACTUAL_TEST
อิสราเอลเผยผลวิจัย วัคซีนโควิด-19 เข็ม 4 มีประสิทธิภาพในการป้องกันเชื้อกลายพันธุ์โอมิครอนอยู่ในระดับต่ำ ,TRUE,TRUE_ACTUAL_TEST
"สธ.เผย ผลทดสอบวัคซีน เข็ม 3 ไม่ว่าฉีดสูตรไหน ภูมิคุ้มกัน ""โอมิครอน"" ก็ลดลง แต่หนุนปชช.ฉีดเข็ม 3 เหตุยังป้องกันป่วยหนัก-ตายได้ ",TRUE,TRUE_ACTUAL_TEST
